GeoFips,GeoName,Year,BEA Population
56000,Wyoming,1941,249000
91000,New England,1941,8586000
92000,Mideast,1941,30400000
93000,Great Lakes,1941,27042000
94000,Plains,1941,13292000
95000,Southeast,1941,31016000
96000,Southwest,1941,9858000
97000,Rocky Mountain,1941,2969000
98000,Far West,1941,10254000
Legend / Footnotes:,,1941,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1941,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1941,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1941,
,,1941,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1941,
0,United States,1942,134670000
1000,Alabama,1942,2950000
2000,Alaska ,1942,
4000,Arizona,1942,530000
5000,Arkansas,1942,1983000
6000,California,1942,7814000
8000,Colorado,1942,1133000
9000,Connecticut,1942,1798000
10000,Delaware,1942,281000
11000,District of Columbia,1942,846000
12000,Florida,1942,2190000
13000,Georgia,1942,3215000
15000,Hawaii ,1942,
16000,Idaho,1942,481000
17000,Illinois,1942,8054000
18000,Indiana,1942,3516000
19000,Iowa,1942,2441000
20000,Kansas,1942,1769000
21000,Kentucky,1942,2809000
22000,Louisiana,1942,2541000
23000,Maine,1942,838000
24000,Maryland,1942,2012000
25000,Massachusetts,1942,4386000
26000,Michigan,1942,5552000
27000,Minnesota,1942,2662000
28000,Mississippi,1942,2204000
29000,Missouri,1942,3829000
30000,Montana,1942,521000
31000,Nebraska,1942,1245000
32000,Nevada,1942,139000
33000,New Hampshire,1942,482000
34000,New Jersey,1942,4314000
35000,New Mexico,1942,508000
36000,New York,1942,13010000
37000,North Carolina,1942,3590000
38000,North Dakota,1942,583000
39000,Ohio,1942,6970000
40000,Oklahoma,1942,2228000
41000,Oregon,1942,1128000
42000,Pennsylvania,1942,9714000
44000,Rhode Island,1942,778000
45000,South Carolina,1942,2017000
46000,South Dakota,1942,597000
47000,Tennessee,1942,2953000
48000,Texas,1942,6770000
49000,Utah,1942,582000
50000,Vermont,1942,345000
51000,Virginia,1942,3311000
53000,Washington,1942,1904000
54000,West Virginia,1942,1832000
55000,Wisconsin,1942,3066000
56000,Wyoming,1942,249000
91000,New England,1942,8627000
92000,Mideast,1942,30177000
93000,Great Lakes,1942,27158000
94000,Plains,1942,13126000
95000,Southeast,1942,31595000
96000,Southwest,1942,10036000
97000,Rocky Mountain,1942,2966000
98000,Far West,1942,10985000
Legend / Footnotes:,,1942,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1942,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1942,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1942,
,,1942,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1942,
0,United States,1943,134697000
1000,Alabama,1943,2887000
2000,Alaska ,1943,
4000,Arizona,1943,661000
5000,Arkansas,1943,1839000
6000,California,1943,8623000
8000,Colorado,1943,1151000
9000,Connecticut,1943,1797000
10000,Delaware,1943,281000
11000,District of Columbia,1943,888000
12000,Florida,1943,2497000
13000,Georgia,1943,3245000
15000,Hawaii ,1943,
16000,Idaho,1943,499000
17000,Illinois,1943,7765000
18000,Indiana,1943,3444000
19000,Iowa,1943,2332000
20000,Kansas,1943,1802000
21000,Kentucky,1943,2690000
22000,Louisiana,1943,2560000
23000,Maine,1943,806000
24000,Maryland,1943,2097000
25000,Massachusetts,1943,4277000
26000,Michigan,1943,5396000
27000,Minnesota,1943,2572000
28000,Mississippi,1943,2255000
29000,Missouri,1943,3694000
30000,Montana,1943,483000
31000,Nebraska,1943,1235000
32000,Nevada,1943,152000
33000,New Hampshire,1943,461000
34000,New Jersey,1943,4206000
35000,New Mexico,1943,533000
36000,New York,1943,12871000
37000,North Carolina,1943,3641000
38000,North Dakota,1943,546000
39000,Ohio,1943,6866000
40000,Oklahoma,1943,2203000
41000,Oregon,1943,1228000
42000,Pennsylvania,1943,9424000
44000,Rhode Island,1943,868000
45000,South Carolina,1943,1974000
46000,South Dakota,1943,587000
47000,Tennessee,1943,2939000
48000,Texas,1943,6944000
49000,Utah,1943,627000
50000,Vermont,1943,325000
51000,Virginia,1943,3510000
53000,Washington,1943,2022000
54000,West Virginia,1943,1741000
55000,Wisconsin,1943,3007000
56000,Wyoming,1943,246000
91000,New England,1943,8534000
92000,Mideast,1943,29767000
93000,Great Lakes,1943,26478000
94000,Plains,1943,12768000
95000,Southeast,1943,31778000
96000,Southwest,1943,10341000
97000,Rocky Mountain,1943,3006000
98000,Far West,1943,12025000
Legend / Footnotes:,,1943,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1943,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1943,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1943,
,,1943,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1943,
0,United States,1944,134075000
1000,Alabama,1944,2799000
2000,Alaska ,1944,
4000,Arizona,1944,618000
5000,Arkansas,1944,1771000
6000,California,1944,9261000
8000,Colorado,1944,1124000
9000,Connecticut,1944,1801000
10000,Delaware,1944,286000
11000,District of Columbia,1944,862000
12000,Florida,1944,2542000
13000,Georgia,1944,3161000
15000,Hawaii ,1944,
16000,Idaho,1944,514000
17000,Illinois,1944,7718000
18000,Indiana,1944,3435000
19000,Iowa,1944,2294000
20000,Kansas,1944,1763000
21000,Kentucky,1944,2616000
22000,Louisiana,1944,2479000
23000,Maine,1944,805000
24000,Maryland,1944,2156000
25000,Massachusetts,1944,4361000
26000,Michigan,1944,5459000
27000,Minnesota,1944,2523000
28000,Mississippi,1944,2119000
29000,Missouri,1944,3556000
30000,Montana,1944,471000
31000,Nebraska,1944,1214000
32000,Nevada,1944,155000
33000,New Hampshire,1944,460000
34000,New Jersey,1944,4171000
35000,New Mexico,1944,526000
36000,New York,1944,12683000
37000,North Carolina,1944,3632000
38000,North Dakota,1944,534000
39000,Ohio,1944,6928000
40000,Oklahoma,1944,2056000
41000,Oregon,1944,1249000
42000,Pennsylvania,1944,9247000
44000,Rhode Island,1944,846000
45000,South Carolina,1944,1950000
46000,South Dakota,1944,562000
47000,Tennessee,1944,2877000
48000,Texas,1944,6861000
49000,Utah,1944,616000
50000,Vermont,1944,315000
51000,Virginia,1944,3642000
53000,Washington,1944,2138000
54000,West Virginia,1944,1708000
55000,Wisconsin,1944,2971000
56000,Wyoming,1944,240000
91000,New England,1944,8588000
92000,Mideast,1944,29405000
93000,Great Lakes,1944,26511000
94000,Plains,1944,12446000
95000,Southeast,1944,31296000
96000,Southwest,1944,10061000
97000,Rocky Mountain,1944,2965000
98000,Far West,1944,12803000
Legend / Footnotes:,,1944,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1944,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1944,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1944,
,,1944,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1944,
0,United States,1945,133387000
1000,Alabama,1945,2770000
2000,Alaska ,1945,
4000,Arizona,1945,591000
5000,Arkansas,1945,1758000
6000,California,1945,9619000
8000,Colorado,1945,1113000
9000,Connecticut,1945,1782000
10000,Delaware,1945,286000
11000,District of Columbia,1945,865000
12000,Florida,1945,2515000
13000,Georgia,1945,3089000
15000,Hawaii ,1945,
16000,Idaho,1945,490000
17000,Illinois,1945,7612000
18000,Indiana,1945,3423000
19000,Iowa,1945,2301000
20000,Kansas,1945,1719000
21000,Kentucky,1945,2604000
22000,Louisiana,1945,2413000
23000,Maine,1945,802000
24000,Maryland,1945,2146000
25000,Massachusetts,1945,4310000
26000,Michigan,1945,5468000
27000,Minnesota,1945,2534000
28000,Mississippi,1945,2079000
29000,Missouri,1945,3513000
30000,Montana,1945,477000
31000,Nebraska,1945,1210000
32000,Nevada,1945,147000
33000,New Hampshire,1945,464000
34000,New Jersey,1945,4122000
35000,New Mexico,1945,530000
36000,New York,1945,12532000
37000,North Carolina,1945,3523000
38000,North Dakota,1945,544000
39000,Ohio,1945,6915000
40000,Oklahoma,1945,2025000
41000,Oregon,1945,1260000
42000,Pennsylvania,1945,9180000
44000,Rhode Island,1945,842000
45000,South Carolina,1945,1921000
46000,South Dakota,1945,573000
47000,Tennessee,1945,2875000
48000,Texas,1945,6822000
49000,Utah,1945,596000
50000,Vermont,1945,315000
51000,Virginia,1945,3566000
53000,Washington,1945,2238000
54000,West Virginia,1945,1707000
55000,Wisconsin,1945,2961000
56000,Wyoming,1945,240000
91000,New England,1945,8515000
92000,Mideast,1945,29131000
93000,Great Lakes,1945,26379000
94000,Plains,1945,12394000
95000,Southeast,1945,30820000
96000,Southwest,1945,9968000
97000,Rocky Mountain,1945,2916000
98000,Far West,1945,13264000
Legend / Footnotes:,,1945,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1945,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1945,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1945,
,,1945,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1945,
0,United States,1946,140638000
1000,Alabama,1946,2906000
2000,Alaska ,1946,
4000,Arizona,1946,618000
5000,Arkansas,1946,1805000
6000,California,1946,9727000
8000,Colorado,1946,1196000
9000,Connecticut,1946,1911000
10000,Delaware,1946,300000
11000,District of Columbia,1946,893000
12000,Florida,1946,2473000
13000,Georgia,1946,3251000
15000,Hawaii ,1946,
16000,Idaho,1946,509000
17000,Illinois,1946,8164000
18000,Indiana,1946,3703000
19000,Iowa,1946,2467000
20000,Kansas,1946,1803000
21000,Kentucky,1946,2757000
22000,Louisiana,1946,2540000
23000,Maine,1946,835000
24000,Maryland,1946,2227000
25000,Massachusetts,1946,4536000
26000,Michigan,1946,5874000
27000,Minnesota,1946,2737000
28000,Mississippi,1946,2072000
29000,Missouri,1946,3759000
30000,Montana,1946,514000
31000,Nebraska,1946,1256000
32000,Nevada,1946,145000
33000,New Hampshire,1946,495000
34000,New Jersey,1946,4505000
35000,New Mexico,1946,562000
36000,New York,1946,13434000
37000,North Carolina,1946,3727000
38000,North Dakota,1946,570000
39000,Ohio,1946,7516000
40000,Oklahoma,1946,2131000
41000,Oregon,1946,1342000
42000,Pennsylvania,1946,9880000
44000,Rhode Island,1946,790000
45000,South Carolina,1946,1944000
46000,South Dakota,1946,588000
47000,Tennessee,1946,3077000
48000,Texas,1946,7199000
49000,Utah,1946,638000
50000,Vermont,1946,342000
51000,Virginia,1946,3371000
53000,Washington,1946,2300000
54000,West Virginia,1946,1828000
55000,Wisconsin,1946,3168000
56000,Wyoming,1946,253000
91000,New England,1946,8909000
92000,Mideast,1946,31239000
93000,Great Lakes,1946,28425000
94000,Plains,1946,13180000
95000,Southeast,1946,31751000
96000,Southwest,1946,10510000
97000,Rocky Mountain,1946,3110000
98000,Far West,1946,13514000
Legend / Footnotes:,,1946,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1946,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1946,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1946,
,,1946,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1946,
0,United States,1947,143665000
1000,Alabama,1947,2944000
2000,Alaska ,1947,
4000,Arizona,1947,652000
5000,Arkansas,1947,1835000
6000,California,1947,9912000
8000,Colorado,1947,1236000
9000,Connecticut,1947,1969000
10000,Delaware,1947,306000
11000,District of Columbia,1947,873000
12000,Florida,1947,2539000
13000,Georgia,1947,3271000
15000,Hawaii ,1947,
16000,Idaho,1947,522000
17000,Illinois,1947,8344000
18000,Indiana,1947,3779000
19000,Iowa,1947,2509000
20000,Kansas,1947,1851000
21000,Kentucky,1947,2802000
22000,Louisiana,1947,2579000
23000,Maine,1947,854000
24000,Maryland,1947,2256000
25000,Massachusetts,1947,4589000
26000,Michigan,1947,6075000
27000,Minnesota,1947,2796000
28000,Mississippi,1947,2108000
29000,Missouri,1947,3846000
30000,Montana,1947,530000
31000,Nebraska,1947,1266000
32000,Nevada,1947,149000
33000,New Hampshire,1947,509000
34000,New Jersey,1947,4628000
35000,New Mexico,1947,582000
36000,New York,1947,13993000
37000,North Carolina,1947,3772000
38000,North Dakota,1947,578000
39000,Ohio,1947,7705000
40000,Oklahoma,1947,2133000
41000,Oregon,1947,1364000
42000,Pennsylvania,1947,10201000
44000,Rhode Island,1947,784000
45000,South Carolina,1947,1996000
46000,South Dakota,1947,600000
47000,Tennessee,1947,3168000
48000,Texas,1947,7384000
49000,Utah,1947,636000
50000,Vermont,1947,354000
51000,Virginia,1947,3273000
53000,Washington,1947,2225000
54000,West Virginia,1947,1882000
55000,Wisconsin,1947,3250000
56000,Wyoming,1947,256000
91000,New England,1947,9059000
92000,Mideast,1947,32257000
93000,Great Lakes,1947,29153000
94000,Plains,1947,13446000
95000,Southeast,1947,32169000
96000,Southwest,1947,10751000
97000,Rocky Mountain,1947,3180000
98000,Far West,1947,13650000
Legend / Footnotes:,,1947,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1947,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1947,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1947,
,,1947,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1947,
0,United States,1948,146091000
1000,Alabama,1948,2969000
2000,Alaska ,1948,
4000,Arizona,1948,690000
5000,Arkansas,1948,1825000
6000,California,1948,10064000
8000,Colorado,1948,1263000
9000,Connecticut,1948,2014000
10000,Delaware,1948,312000
11000,District of Columbia,1948,840000
12000,Florida,1948,2578000
13000,Georgia,1948,3259000
15000,Hawaii ,1948,
16000,Idaho,1948,551000
17000,Illinois,1948,8552000
18000,Indiana,1948,3877000
19000,Iowa,1948,2543000
20000,Kansas,1948,1892000
21000,Kentucky,1948,2817000
22000,Louisiana,1948,2596000
23000,Maine,1948,878000
24000,Maryland,1948,2271000
25000,Massachusetts,1948,4674000
26000,Michigan,1948,6213000
27000,Minnesota,1948,2868000
28000,Mississippi,1948,2076000
29000,Missouri,1948,3844000
30000,Montana,1948,542000
31000,Nebraska,1948,1265000
32000,Nevada,1948,156000
33000,New Hampshire,1948,520000
34000,New Jersey,1948,4774000
35000,New Mexico,1948,604000
36000,New York,1948,14497000
37000,North Carolina,1948,3837000
38000,North Dakota,1948,580000
39000,Ohio,1948,7876000
40000,Oklahoma,1948,2089000
41000,Oregon,1948,1405000
42000,Pennsylvania,1948,10287000
44000,Rhode Island,1948,787000
45000,South Carolina,1948,1996000
46000,South Dakota,1948,612000
47000,Tennessee,1948,3216000
48000,Texas,1948,7626000
49000,Utah,1948,653000
50000,Vermont,1948,359000
51000,Virginia,1948,3207000
53000,Washington,1948,2255000
54000,West Virginia,1948,1899000
55000,Wisconsin,1948,3314000
56000,Wyoming,1948,269000
91000,New England,1948,9232000
92000,Mideast,1948,32981000
93000,Great Lakes,1948,29832000
94000,Plains,1948,13604000
95000,Southeast,1948,32275000
96000,Southwest,1948,11009000
97000,Rocky Mountain,1948,3278000
98000,Far West,1948,13880000
Legend / Footnotes:,,1948,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1948,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1948,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1948,
,,1948,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1948,
0,United States,1949,148666000
1000,Alabama,1949,3000000
2000,Alaska ,1949,
4000,Arizona,1949,714000
5000,Arkansas,1949,1844000
6000,California,1949,10337000
8000,Colorado,1949,1295000
9000,Connecticut,1949,2032000
10000,Delaware,1949,316000
11000,District of Columbia,1949,807000
12000,Florida,1949,2668000
13000,Georgia,1949,3325000
15000,Hawaii ,1949,
16000,Idaho,1949,570000
17000,Illinois,1949,8670000
18000,Indiana,1949,3958000
19000,Iowa,1949,2578000
20000,Kansas,1949,1925000
21000,Kentucky,1949,2849000
22000,Louisiana,1949,2634000
23000,Maine,1949,903000
24000,Maryland,1949,2329000
25000,Massachusetts,1949,4741000
26000,Michigan,1949,6332000
27000,Minnesota,1949,2935000
28000,Mississippi,1949,2085000
29000,Missouri,1949,3882000
30000,Montana,1949,569000
31000,Nebraska,1949,1302000
32000,Nevada,1949,157000
33000,New Hampshire,1949,533000
34000,New Jersey,1949,4889000
35000,New Mexico,1949,644000
36000,New York,1949,14892000
37000,North Carolina,1949,3911000
38000,North Dakota,1949,597000
39000,Ohio,1949,7973000
40000,Oklahoma,1949,2105000
