state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
wisconsin,1992,1.59,0.25,0.9,2.74,376.8888889,49.6124031,186.8613139,584.5333333
wisconsin,1991,1.65,0.27,0.84,2.76,391.1111111,53.58139535,174.4038929,588.8
wisconsin,1990,1.74,0.31,1.03,3.07,412.4444444,61.51937984,213.8523925,654.9333333
wisconsin,1989,1.72,0.31,0.96,2.99,407.7037037,61.51937984,199.3187348,637.8666667
wisconsin,1988,1.76,0.33,0.95,3.05,417.1851852,65.48837209,197.242498,650.6666667
wisconsin,1987,1.8,0.36,0.98,3.14,426.6666667,71.44186047,203.4712084,669.8666667
wisconsin,1986,1.88,0.34,0.96,3.18,445.6296296,67.47286822,199.3187348,678.4
wisconsin,1985,1.83,0.32,1.06,3.2,433.7777778,63.50387597,220.081103,682.6666667
wisconsin,1984,1.87,0.31,1.03,3.21,443.2592593,61.51937984,213.8523925,684.8
wisconsin,1983,1.94,0.34,1.07,3.35,459.8518519,67.47286822,222.1573398,714.6666667
wisconsin,1982,1.95,0.3,1.05,3.3,462.2222222,59.53488372,218.0048662,704
wisconsin,1981,1.96,0.32,1.21,3.48,464.5925926,63.50387597,251.2246553,742.4
wisconsin,1980,1.95,0.31,1.19,3.45,462.2222222,61.51937984,247.0721817,736
wisconsin,1979,1.92,0.28,1.19,3.39,455.1111111,55.56589147,247.0721817,723.2
wisconsin,1978,1.83,0.28,1.2,3.31,433.7777778,55.56589147,249.1484185,706.1333333
wisconsin,1977,1.81,0.27,1.28,3.37,429.037037,53.58139535,265.7583131,718.9333333
wyoming,2018,1.22,0.32,1.24,2.78,289.1851852,63.50387597,257.4533658,593.0666667
wyoming,2017,1.17,0.32,1.19,2.68,277.3333333,63.50387597,247.0721817,571.7333333
wyoming,2016,1.18,0.32,1.17,2.68,279.7037037,63.50387597,242.919708,571.7333333
wyoming,2015,1.25,0.31,1.18,2.74,296.2962963,61.51937984,244.9959448,584.5333333
wyoming,2014,1.26,0.31,1.16,2.73,298.6666667,61.51937984,240.8434712,582.4
wyoming,2013,1.25,0.29,1.13,2.67,296.2962963,57.5503876,234.6147607,569.6
wyoming,2012,1.32,0.28,1.13,2.73,312.8888889,55.56589147,234.6147607,582.4
wyoming,2011,1.29,0.27,1.1,2.66,305.7777778,53.58139535,228.3860503,567.4666667
wyoming,2010,1.33,0.27,1.06,2.66,315.2592593,53.58139535,220.081103,567.4666667
wyoming,2009,1.4,0.27,1.06,2.73,331.8518519,53.58139535,220.081103,582.4
wyoming,2008,1.5,0.27,1.09,2.87,355.5555556,53.58139535,226.3098135,612.2666667
wyoming,2007,1.46,0.27,1.07,2.8,346.0740741,53.58139535,222.1573398,597.3333333
wyoming,2006,1.44,0.26,1.03,2.72,341.3333333,51.59689922,213.8523925,580.2666667
wyoming,2005,1.2,0.25,0.96,2.41,284.4444444,49.6124031,199.3187348,514.1333333
wyoming,2004,1.42,0.24,0.92,2.58,336.5925926,47.62790698,191.0137875,550.4
wyoming,2003,1.7,0.23,0.9,2.84,402.962963,45.64341085,186.8613139,605.8666667
wyoming,2002,1.46,0.23,0.88,2.57,346.0740741,45.64341085,182.7088402,548.2666667
wyoming,2001,1.44,0.22,0.88,2.53,341.3333333,43.65891473,182.7088402,539.7333333
wyoming,2000,1.42,0.22,0.86,2.5,336.5925926,43.65891473,178.5563666,533.3333333
wyoming,1999,1.41,0.22,0.84,2.47,334.2222222,43.65891473,174.4038929,526.9333333
wyoming,1998,1.37,0.17,0.81,2.36,324.7407407,33.73643411,168.1751825,503.4666667
wyoming,1997,1.42,0.17,0.81,2.4,336.5925926,33.73643411,168.1751825,512
wyoming,1996,1.35,0.17,0.81,2.33,320,33.73643411,168.1751825,497.0666667
wyoming,1995,1.34,0.16,0.8,2.29,317.6296296,31.75193798,166.0989457,488.5333333
wyoming,1994,1.42,0.18,0.83,2.43,336.5925926,35.72093023,172.3276561,518.4
wyoming,1993,1.4,0.19,0.86,2.45,331.8518519,37.70542636,178.5563666,522.6666667
wyoming,1992,1.44,0.2,0.91,2.56,341.3333333,39.68992248,188.9375507,546.1333333
wyoming,1991,1.45,0.2,0.9,2.56,343.7037037,39.68992248,186.8613139,546.1333333
wyoming,1990,1.48,0.22,0.93,2.63,350.8148148,43.65891473,193.0900243,561.0666667
wyoming,1989,1.41,0.23,0.86,2.5,334.2222222,45.64341085,178.5563666,533.3333333
wyoming,1988,1.45,0.24,0.87,2.56,343.7037037,47.62790698,180.6326034,546.1333333
wyoming,1987,1.51,0.25,0.9,2.66,357.9259259,49.6124031,186.8613139,567.4666667
wyoming,1986,1.51,0.27,0.96,2.73,357.9259259,53.58139535,199.3187348,582.4
wyoming,1985,1.59,0.25,1.05,2.89,376.8888889,49.6124031,218.0048662,616.5333333
wyoming,1984,1.61,0.23,1.06,2.89,381.6296296,45.64341085,220.081103,616.5333333
wyoming,1983,1.68,0.22,1.11,3.01,398.2222222,43.65891473,230.4622871,642.1333333
wyoming,1982,1.78,0.24,1.2,3.22,421.9259259,47.62790698,249.1484185,686.9333333
wyoming,1981,1.91,0.24,1.27,3.43,452.7407407,47.62790698,263.6820762,731.7333333
wyoming,1980,1.85,0.24,1.32,3.41,438.5185185,47.62790698,274.0632603,727.4666667
wyoming,1979,1.86,0.22,1.3,3.39,440.8888889,43.65891473,269.9107867,723.2
wyoming,1978,1.81,0.22,1.35,3.38,429.037037,43.65891473,280.2919708,721.0666667
wyoming,1977,1.78,0.2,1.31,3.29,421.9259259,39.68992248,271.9870235,701.8666667
northeast region,2018,1,0.51,0.9,2.41,237.037037,101.2093023,186.8613139,514.1333333
northeast region,2017,1.02,0.53,0.88,2.42,241.7777778,105.1782946,182.7088402,516.2666667
northeast region,2016,1.03,0.52,0.87,2.42,244.1481481,103.1937984,180.6326034,516.2666667
northeast region,2015,1.04,0.51,0.85,2.4,246.5185185,101.2093023,176.4801298,512
northeast region,2014,1.03,0.53,0.84,2.4,244.1481481,105.1782946,174.4038929,512
northeast region,2013,1.06,0.52,0.83,2.4,251.2592593,103.1937984,172.3276561,512
northeast region,2012,1.06,0.51,0.82,2.39,251.2592593,101.2093023,170.2514193,509.8666667
northeast region,2011,1.05,0.5,0.8,2.36,248.8888889,99.2248062,166.0989457,503.4666667
northeast region,2010,1.06,0.49,0.78,2.33,251.2592593,97.24031008,161.946472,497.0666667
northeast region,2009,1.07,0.48,0.77,2.31,253.6296296,95.25581395,159.8702352,492.8
northeast region,2008,1.09,0.47,0.76,2.31,258.3703704,93.27131783,157.7939984,492.8
northeast region,2007,1.09,0.47,0.75,2.31,258.3703704,93.27131783,155.7177616,492.8
northeast region,2006,1.07,0.45,0.73,2.25,253.6296296,89.30232558,151.5652879,480
northeast region,2005,1.07,0.44,0.72,2.22,253.6296296,87.31782946,149.4890511,473.6
northeast region,2004,1.07,0.43,0.7,2.2,253.6296296,85.33333333,145.3365775,469.3333333
northeast region,2003,1.08,0.41,0.68,2.17,256,81.36434109,141.1841038,462.9333333
northeast region,2002,1.1,0.4,0.66,2.16,260.7407407,79.37984496,137.0316302,460.8
northeast region,2001,1.1,0.38,0.64,2.13,260.7407407,75.41085271,132.8791565,454.4
northeast region,2000,1.08,0.38,0.66,2.12,256,75.41085271,137.0316302,452.2666667
northeast region,1999,1.07,0.38,0.63,2.08,253.6296296,75.41085271,130.8029197,443.7333333
northeast region,1998,1.07,0.37,0.61,2.05,253.6296296,73.42635659,126.6504461,437.3333333
northeast region,1997,1.07,0.36,0.63,2.06,253.6296296,71.44186047,130.8029197,439.4666667
northeast region,1996,1.07,0.35,0.64,2.06,253.6296296,69.45736434,132.8791565,439.4666667
northeast region,1995,1.11,0.35,0.64,2.11,263.1111111,69.45736434,132.8791565,450.1333333
northeast region,1994,1.11,0.34,0.67,2.12,263.1111111,67.47286822,139.107867,452.2666667
northeast region,1993,1.13,0.34,0.68,2.15,267.8518519,67.47286822,141.1841038,458.6666667
northeast region,1992,1.14,0.35,0.72,2.21,270.2222222,69.45736434,149.4890511,471.4666667
northeast region,1991,1.19,0.34,0.73,2.26,282.0740741,67.47286822,151.5652879,482.1333333
northeast region,1990,1.23,0.38,0.8,2.41,291.5555556,75.41085271,166.0989457,514.1333333
northeast region,1989,1.22,0.39,0.84,2.44,289.1851852,77.39534884,174.4038929,520.5333333
northeast region,1988,1.25,0.4,0.86,2.51,296.2962963,79.37984496,178.5563666,535.4666667
northeast region,1987,1.25,0.43,0.91,2.59,296.2962963,85.33333333,188.9375507,552.5333333
northeast region,1986,1.24,0.44,0.93,2.62,293.9259259,87.31782946,193.0900243,558.9333333
northeast region,1985,1.25,0.43,0.98,2.66,296.2962963,85.33333333,203.4712084,567.4666667
northeast region,1984,1.25,0.43,1.01,2.7,296.2962963,85.33333333,209.6999189,576
northeast region,1983,1.31,0.43,1.03,2.76,310.5185185,85.33333333,213.8523925,588.8
northeast region,1982,1.31,0.43,1.06,2.8,310.5185185,85.33333333,220.081103,597.3333333
northeast region,1981,1.31,0.42,1.07,2.8,310.5185185,83.34883721,222.1573398,597.3333333
northeast region,1980,1.33,0.4,1.09,2.83,315.2592593,79.37984496,226.3098135,603.7333333
northeast region,1979,1.29,0.38,1.09,2.76,305.7777778,75.41085271,226.3098135,588.8
northeast region,1978,1.26,0.36,1.1,2.73,298.6666667,71.44186047,228.3860503,582.4
northeast region,1977,1.25,0.34,1.1,2.69,296.2962963,67.47286822,228.3860503,573.8666667
midwest region,2018,1.1,0.36,0.91,2.37,260.7407407,71.44186047,188.9375507,505.6
midwest region,2017,1.12,0.36,0.9,2.38,265.4814815,71.44186047,186.8613139,507.7333333
midwest region,2016,1.14,0.35,0.87,2.37,270.2222222,69.45736434,180.6326034,505.6
midwest region,2015,1.15,0.35,0.86,2.36,272.5925926,69.45736434,178.5563666,503.4666667
midwest region,2014,1.16,0.34,0.84,2.35,274.962963,67.47286822,174.4038929,501.3333333
midwest region,2013,1.17,0.34,0.83,2.34,277.3333333,67.47286822,172.3276561,499.2
midwest region,2012,1.2,0.33,0.82,2.35,284.4444444,65.48837209,170.2514193,501.3333333
midwest region,2011,1.2,0.32,0.79,2.31,284.4444444,63.50387597,164.0227088,492.8
midwest region,2010,1.23,0.3,0.77,2.3,291.5555556,59.53488372,159.8702352,490.6666667
midwest region,2009,1.25,0.3,0.76,2.32,296.2962963,59.53488372,157.7939984,494.9333333
midwest region,2008,1.27,0.29,0.76,2.33,301.037037,57.5503876,157.7939984,497.0666667
midwest region,2007,1.28,0.3,0.74,2.32,303.4074074,59.53488372,153.6415247,494.9333333
midwest region,2006,1.27,0.28,0.72,2.27,301.037037,55.56589147,149.4890511,484.2666667
midwest region,2005,1.27,0.27,0.71,2.25,301.037037,53.58139535,147.4128143,480
midwest region,2004,1.28,0.26,0.68,2.22,303.4074074,51.59689922,141.1841038,473.6
midwest region,2003,1.28,0.26,0.68,2.23,303.4074074,51.59689922,141.1841038,475.7333333
midwest region,2002,1.3,0.25,0.64,2.19,308.1481481,49.6124031,132.8791565,467.2
midwest region,2001,1.29,0.23,0.65,2.17,305.7777778,45.64341085,134.9553933,462.9333333
midwest region,2000,1.29,0.24,0.63,2.16,305.7777778,47.62790698,130.8029197,460.8
midwest region,1999,1.29,0.24,0.63,2.15,305.7777778,47.62790698,130.8029197,458.6666667
midwest region,1998,1.28,0.23,0.63,2.14,303.4074074,45.64341085,130.8029197,456.5333333
midwest region,1997,1.26,0.23,0.62,2.11,298.6666667,45.64341085,128.7266829,450.1333333
midwest region,1996,1.28,0.23,0.62,2.12,303.4074074,45.64341085,128.7266829,452.2666667
midwest region,1995,1.29,0.22,0.62,2.12,305.7777778,43.65891473,128.7266829,452.2666667
midwest region,1994,1.3,0.22,0.63,2.14,308.1481481,43.65891473,130.8029197,456.5333333
midwest region,1993,1.3,0.22,0.67,2.18,308.1481481,43.65891473,139.107867,465.0666667
midwest region,1992,1.31,0.23,0.68,2.21,310.5185185,45.64341085,141.1841038,471.4666667
midwest region,1991,1.35,0.23,0.67,2.25,320,45.64341085,139.107867,480
midwest region,1990,1.38,0.26,0.74,2.37,327.1111111,51.59689922,153.6415247,505.6
midwest region,1989,1.36,0.26,0.72,2.35,322.3703704,51.59689922,149.4890511,501.3333333
midwest region,1988,1.38,0.29,0.75,2.41,327.1111111,57.5503876,155.7177616,514.1333333
midwest region,1987,1.38,0.3,0.77,2.45,327.1111111,59.53488372,159.8702352,522.6666667
midwest region,1986,1.38,0.3,0.78,2.46,327.1111111,59.53488372,161.946472,524.8
midwest region,1985,1.37,0.28,0.84,2.49,324.7407407,55.56589147,174.4038929,531.2
midwest region,1984,1.4,0.27,0.84,2.52,331.8518519,53.58139535,174.4038929,537.6
midwest region,1983,1.42,0.25,0.87,2.54,336.5925926,49.6124031,180.6326034,541.8666667
midwest region,1982,1.42,0.27,0.88,2.57,336.5925926,53.58139535,182.7088402,548.2666667
midwest region,1981,1.42,0.26,0.93,2.61,336.5925926,51.59689922,193.0900243,556.8
midwest region,1980,1.42,0.24,0.96,2.63,336.5925926,47.62790698,199.3187348,561.0666667
midwest region,1979,1.4,0.23,0.95,2.58,331.8518519,45.64341085,197.242498,550.4
midwest region,1978,1.35,0.22,0.95,2.52,320,43.65891473,197.242498,537.6
midwest region,1977,1.32,0.21,0.96,2.49,312.8888889,41.6744186,199.3187348,531.2
south region,2018,1.06,0.37,0.81,2.23,251.2592593,73.42635659,168.1751825,475.7333333
south region,2017,1.09,0.37,0.8,2.26,258.3703704,73.42635659,166.0989457,482.1333333
south region,2016,1.11,0.37,0.79,2.27,263.1111111,73.42635659,164.0227088,484.2666667
south region,2015,1.12,0.36,0.77,2.24,265.4814815,71.44186047,159.8702352,477.8666667
south region,2014,1.11,0.35,0.75,2.22,263.1111111,69.45736434,155.7177616,473.6
south region,2013,1.16,0.34,0.74,2.24,274.962963,67.47286822,153.6415247,477.8666667
south region,2012,1.18,0.34,0.73,2.25,279.7037037,67.47286822,151.5652879,480
south region,2011,1.16,0.33,0.71,2.21,274.962963,65.48837209,147.4128143,471.4666667
south region,2010,1.17,0.32,0.7,2.19,277.3333333,63.50387597,145.3365775,467.2
south region,2009,1.21,0.31,0.69,2.21,286.8148148,61.51937984,143.2603406,471.4666667
south region,2008,1.25,0.31,0.68,2.23,296.2962963,61.51937984,141.1841038,475.7333333
south region,2007,1.26,0.31,0.68,2.24,298.6666667,61.51937984,141.1841038,477.8666667
south region,2006,1.27,0.3,0.67,2.23,301.037037,59.53488372,139.107867,475.7333333
south region,2005,1.26,0.29,0.65,2.2,298.6666667,57.5503876,134.9553933,469.3333333
south region,2004,1.27,0.29,0.64,2.19,301.037037,57.5503876,132.8791565,467.2
south region,2003,1.27,0.27,0.64,2.18,301.037037,53.58139535,132.8791565,465.0666667
south region,2002,1.28,0.26,0.62,2.16,303.4074074,51.59689922,128.7266829,460.8
south region,2001,1.29,0.25,0.6,2.14,305.7777778,49.6124031,124.5742092,456.5333333
south region,2000,1.3,0.25,0.61,2.17,308.1481481,49.6124031,126.6504461,462.9333333
south region,1999,1.3,0.25,0.6,2.15,308.1481481,49.6124031,124.5742092,458.6666667
south region,1998,1.3,0.24,0.6,2.13,308.1481481,47.62790698,124.5742092,454.4
south region,1997,1.3,0.23,0.6,2.13,308.1481481,45.64341085,124.5742092,454.4
south region,1996,1.3,0.23,0.61,2.15,308.1481481,45.64341085,126.6504461,458.6666667
south region,1995,1.29,0.22,0.61,2.12,305.7777778,43.65891473,126.6504461,452.2666667
south region,1994,1.31,0.22,0.64,2.16,310.5185185,43.65891473,132.8791565,460.8
south region,1993,1.33,0.22,0.66,2.2,315.2592593,43.65891473,137.0316302,469.3333333
south region,1992,1.33,0.23,0.69,2.26,315.2592593,45.64341085,143.2603406,482.1333333
south region,1991,1.31,0.23,0.69,2.23,310.5185185,45.64341085,143.2603406,475.7333333
south region,1990,1.36,0.26,0.74,2.36,322.3703704,51.59689922,153.6415247,503.4666667
south region,1989,1.33,0.26,0.74,2.33,315.2592593,51.59689922,153.6415247,497.0666667
south region,1988,1.34,0.27,0.74,2.35,317.6296296,53.58139535,153.6415247,501.3333333
south region,1987,1.34,0.27,0.77,2.39,317.6296296,53.58139535,159.8702352,509.8666667
south region,1986,1.36,0.28,0.79,2.43,322.3703704,55.56589147,164.0227088,518.4
south region,1985,1.34,0.27,0.86,2.47,317.6296296,53.58139535,178.5563666,526.9333333
south region,1984,1.34,0.27,0.9,2.51,317.6296296,53.58139535,186.8613139,535.4666667
south region,1983,1.36,0.25,0.91,2.52,322.3703704,49.6124031,188.9375507,537.6
south region,1982,1.37,0.23,0.94,2.54,324.7407407,45.64341085,195.1662612,541.8666667
south region,1981,1.36,0.24,0.98,2.58,322.3703704,47.62790698,203.4712084,550.4
south region,1980,1.3,0.23,0.97,2.5,308.1481481,45.64341085,201.3949716,533.3333333
south region,1979,1.27,0.2,0.99,2.46,301.037037,39.68992248,205.5474453,524.8
south region,1978,1.25,0.19,1,2.44,296.2962963,37.70542636,207.6236821,520.5333333
south region,1977,1.21,0.19,0.98,2.37,286.8148148,37.70542636,203.4712084,505.6
west region,2018,1.03,0.56,0.91,2.5,244.1481481,111.1317829,188.9375507,533.3333333
west region,2017,1.01,0.54,0.85,2.41,239.4074074,107.1627907,176.4801298,514.1333333
west region,2016,1.03,0.55,0.84,2.43,244.1481481,109.1472868,174.4038929,518.4
west region,2015,1.05,0.52,0.82,2.38,248.8888889,103.1937984,170.2514193,507.7333333
west region,2014,1.06,0.55,0.8,2.42,251.2592593,109.1472868,166.0989457,516.2666667
west region,2013,1.05,0.55,0.81,2.41,248.8888889,109.1472868,168.1751825,514.1333333
west region,2012,1.05,0.57,0.81,2.43,248.8888889,113.1162791,168.1751825,518.4
west region,2011,1.04,0.54,0.78,2.36,246.5185185,107.1627907,161.946472,503.4666667
west region,2010,1.06,0.48,0.76,2.31,251.2592593,95.25581395,157.7939984,492.8
west region,2009,1.11,0.52,0.76,2.38,263.1111111,103.1937984,157.7939984,507.7333333
west region,2008,1.15,0.51,0.76,2.42,272.5925926,101.2093023,157.7939984,516.2666667
west region,2007,1.17,0.49,0.76,2.42,277.3333333,97.24031008,157.7939984,516.2666667
west region,2006,1.13,0.51,0.76,2.4,267.8518519,101.2093023,157.7939984,512
west region,2005,1.14,0.5,0.73,2.36,270.2222222,99.2248062,151.5652879,503.4666667
west region,2004,1.17,0.48,0.71,2.35,277.3333333,95.25581395,147.4128143,501.3333333
west region,2003,1.17,0.46,0.69,2.32,277.3333333,91.28682171,143.2603406,494.9333333
west region,2002,1.18,0.44,0.68,2.3,279.7037037,87.31782946,141.1841038,490.6666667
west region,2001,1.19,0.43,0.68,2.3,282.0740741,85.33333333,141.1841038,490.6666667
west region,2000,1.21,0.43,0.68,2.32,286.8148148,85.33333333,141.1841038,494.9333333
west region,1999,1.2,0.43,0.65,2.29,284.4444444,85.33333333,134.9553933,488.5333333
west region,1998,1.19,0.43,0.64,2.26,282.0740741,85.33333333,132.8791565,482.1333333
west region,1997,1.2,0.44,0.65,2.3,284.4444444,87.31782946,134.9553933,490.6666667
west region,1996,1.22,0.43,0.67,2.32,289.1851852,85.33333333,139.107867,494.9333333
west region,1995,1.23,0.4,0.66,2.29,291.5555556,79.37984496,137.0316302,488.5333333
west region,1994,1.2,0.41,0.7,2.31,284.4444444,81.36434109,145.3365775,492.8
west region,1993,1.26,0.42,0.72,2.39,298.6666667,83.34883721,149.4890511,509.8666667
west region,1992,1.33,0.45,0.76,2.54,315.2592593,89.30232558,157.7939984,541.8666667
west region,1991,1.3,0.44,0.76,2.5,308.1481481,87.31782946,157.7939984,533.3333333
west region,1990,1.37,0.5,0.84,2.71,324.7407407,99.2248062,174.4038929,578.1333333
west region,1989,1.35,0.51,0.84,2.69,320,101.2093023,174.4038929,573.8666667
west region,1988,1.36,0.56,0.86,2.79,322.3703704,111.1317829,178.5563666,595.2
west region,1987,1.38,0.62,0.89,2.89,327.1111111,123.0387597,184.785077,616.5333333
west region,1986,1.39,0.65,0.92,2.96,329.4814815,128.9922481,191.0137875,631.4666667
west region,1985,1.37,0.65,0.99,3.01,324.7407407,128.9922481,205.5474453,642.1333333
west region,1984,1.4,0.61,1.03,3.04,331.8518519,121.0542636,213.8523925,648.5333333
west region,1983,1.42,0.61,1.07,3.1,336.5925926,121.0542636,222.1573398,661.3333333
west region,1982,1.44,0.59,1.1,3.13,341.3333333,117.0852713,228.3860503,667.7333333
west region,1981,1.49,0.6,1.16,3.24,353.1851852,119.0697674,240.8434712,691.2
west region,1980,1.47,0.59,1.19,3.24,348.4444444,117.0852713,247.0721817,691.2
west region,1979,1.45,0.56,1.2,3.22,343.7037037,111.1317829,249.1484185,686.9333333
west region,1978,1.39,0.55,1.23,3.18,329.4814815,109.1472868,255.377129,678.4
west region,1977,1.35,0.53,1.2,3.08,320,105.1782946,249.1484185,657.0666667
us total,2018,1.05,0.44,0.87,2.35,248.8888889,87.31782946,180.6326034,501.3333333
us total,2017,1.06,0.44,0.85,2.35,251.2592593,87.31782946,176.4801298,501.3333333
us total,2016,1.08,0.44,0.83,2.35,256,87.31782946,172.3276561,501.3333333
us total,2015,1.09,0.42,0.81,2.33,258.3703704,83.34883721,168.1751825,497.0666667
us total,2014,1.1,0.43,0.8,2.32,260.7407407,85.33333333,166.0989457,494.9333333
us total,2013,1.12,0.42,0.79,2.33,265.4814815,83.34883721,164.0227088,497.0666667
us total,2012,1.13,0.42,0.78,2.34,267.8518519,83.34883721,161.946472,499.2
us total,2011,1.12,0.41,0.76,2.29,265.4814815,81.36434109,157.7939984,488.5333333
us total,2010,1.14,0.38,0.74,2.26,270.2222222,75.41085271,153.6415247,482.1333333
us total,2009,1.17,0.39,0.73,2.29,277.3333333,77.39534884,151.5652879,488.5333333
us total,2008,1.2,0.38,0.73,2.31,284.4444444,75.41085271,151.5652879,492.8
us total,2007,1.21,0.38,0.72,2.31,286.8148148,75.41085271,149.4890511,492.8
us total,2006,1.2,0.37,0.71,2.28,284.4444444,73.42635659,147.4128143,486.4
us total,2005,1.2,0.36,0.7,2.25,284.4444444,71.44186047,145.3365775,480
us total,2004,1.21,0.35,0.68,2.24,286.8148148,69.45736434,141.1841038,477.8666667
us total,2003,1.21,0.34,0.67,2.22,286.8148148,67.47286822,139.107867,473.6
us total,2002,1.23,0.33,0.64,2.2,291.5555556,65.48837209,132.8791565,469.3333333
us total,2001,1.23,0.31,0.64,2.18,291.5555556,61.51937984,132.8791565,465.0666667
us total,2000,1.23,0.31,0.64,2.19,291.5555556,61.51937984,132.8791565,467.2
us total,1999,1.23,0.31,0.63,2.17,291.5555556,61.51937984,130.8029197,462.9333333
us total,1998,1.22,0.3,0.62,2.15,289.1851852,59.53488372,128.7266829,458.6666667
us total,1997,1.22,0.3,0.62,2.15,289.1851852,59.53488372,128.7266829,458.6666667
us total,1996,1.23,0.3,0.63,2.16,291.5555556,59.53488372,130.8029197,460.8
us total,1995,1.24,0.29,0.63,2.15,293.9259259,57.5503876,130.8029197,458.6666667
us total,1994,1.25,0.28,0.65,2.18,296.2962963,55.56589147,134.9553933,465.0666667
us total,1993,1.26,0.28,0.68,2.23,298.6666667,55.56589147,141.1841038,475.7333333
us total,1992,1.29,0.3,0.71,2.3,305.7777778,59.53488372,147.4128143,490.6666667
us total,1991,1.29,0.3,0.71,2.3,305.7777778,59.53488372,147.4128143,490.6666667
us total,1990,1.34,0.33,0.77,2.45,317.6296296,65.48837209,159.8702352,522.6666667
us total,1989,1.32,0.34,0.78,2.43,312.8888889,67.47286822,161.946472,518.4
